#timestamp rating
02/01/06 0.04
02/01/06 0.11
02/01/06 0.15
02/01/06 0.20
02/01/06 0.22
16/01/06 0.27
16/01/06 0.29
16/01/06 0.34
16/01/06 0.36
16/01/06 0.37
16/01/06 0.39
16/01/06 0.39
27/02/06 0.39
27/02/06 0.41
27/02/06 0.42
27/02/06 0.43
27/02/06 0.45
06/03/06 0.47
06/03/06 0.47
06/03/06 0.50
06/03/06 0.51
06/03/06 0.51
06/03/06 0.52
20/03/06 0.52
20/03/06 0.52
20/03/06 0.54
20/03/06 0.54
20/03/06 0.55
20/03/06 0.56
07/08/06 0.58
07/08/06 0.59
07/08/06 0.58
07/08/06 0.58
07/08/06 0.58
07/08/06 0.58
14/08/06 0.57
14/08/06 0.55
28/08/06 0.55
28/08/06 0.57
28/08/06 0.58
28/08/06 0.59
28/08/06 0.59
28/08/06 0.59
28/08/06 0.60
02/10/06 0.60
02/10/06 0.61
02/10/06 0.62
02/10/06 0.64
02/10/06 0.65
16/10/06 0.65
16/10/06 0.66
16/10/06 0.67
16/10/06 0.67
16/10/06 0.67
23/10/06 0.68
23/10/06 0.69
23/10/06 0.69
23/10/06 0.70
23/10/06 0.71
13/11/06 0.70
13/11/06 0.70
13/11/06 0.70
13/11/06 0.70
13/11/06 0.70
15/01/07 0.70
15/01/07 0.70
15/01/07 0.70
15/01/07 0.70
15/01/07 0.70
15/01/07 0.70
15/01/07 0.71
26/02/07 0.71
26/02/07 0.72
26/02/07 0.71
26/02/07 0.71
26/02/07 0.71
05/03/07 0.70
19/03/07 0.71
19/03/07 0.71
19/03/07 0.71
05/08/07 0.72
05/08/07 0.73
05/08/07 0.73
05/08/07 0.73
05/08/07 0.73
13/08/07 0.73
13/08/07 0.72
13/08/07 0.73
13/08/07 0.73
13/08/07 0.72
27/08/07 0.73
27/08/07 0.74
27/08/07 0.74
27/08/07 0.75
27/08/07 0.75
27/08/07 0.74
27/08/07 0.74
15/10/07 0.75
15/10/07 0.75
15/10/07 0.76
15/10/07 0.77
15/10/07 0.76
22/10/07 0.76
22/10/07 0.76
22/10/07 0.76
22/10/07 0.76
22/10/07 0.76
28/10/07 0.76
28/10/07 0.76
12/11/07 0.76
12/11/07 0.76
12/11/07 0.76
12/11/07 0.76
12/11/07 0.77
14/01/08 0.77
14/01/08 0.78
14/01/08 0.78
14/01/08 0.78
14/01/08 0.78
14/01/08 0.77
03/03/08 0.77
13/03/08 0.78
13/03/08 0.78
13/03/08 0.78
13/03/08 0.77
27/03/08 0.77
27/03/08 0.77
27/03/08 0.78
27/03/08 0.77
21/07/08 0.76
28/07/08 0.76
28/07/08 0.76
11/08/08 0.77
11/08/08 0.77
11/08/08 0.77
11/08/08 0.77
25/08/08 0.77
25/08/08 0.77
25/08/08 0.77
25/08/08 0.76
25/08/08 0.77
25/08/08 0.77
25/08/08 0.77
12/10/08 0.77
12/10/08 0.77
12/10/08 0.78
12/10/08 0.78
20/10/08 0.78
20/10/08 0.77
20/10/08 0.77
20/10/08 0.77
20/10/08 0.78
26/10/08 0.79
26/10/08 0.78
09/11/08 0.78
09/11/08 0.77
09/11/08 0.77
05/01/09 0.77
05/01/09 0.76
05/01/09 0.76
05/01/09 0.76
19/01/09 0.76
19/01/09 0.76
19/01/09 0.76
19/01/09 0.75
19/01/09 0.76
19/01/09 0.76
19/01/09 0.76
12/03/09 0.76
12/03/09 0.76
12/03/09 0.76
12/03/09 0.76
12/03/09 0.75
25/03/09 0.75
25/03/09 0.75
25/03/09 0.75
25/03/09 0.75
25/03/09 0.74
10/08/09 0.75
10/08/09 0.74
10/08/09 0.74
16/08/09 0.75
16/08/09 0.74
16/08/09 0.75
16/08/09 0.76
16/08/09 0.76
31/08/09 0.76
31/08/09 0.76
31/08/09 0.76
31/08/09 0.76
31/08/09 0.76
31/08/09 0.77
31/08/09 0.76
02/11/09 0.77
02/11/09 0.77
02/11/09 0.77
02/11/09 0.77
02/11/09 0.77
08/11/09 0.77
22/11/09 0.77
22/11/09 0.77
22/11/09 0.77
22/11/09 0.77
04/01/10 0.77
04/01/10 0.77
04/01/10 0.77
04/01/10 0.77
18/01/10 0.76
18/01/10 0.76
18/01/10 0.76
18/01/10 0.76
18/01/10 0.76
18/01/10 0.76
18/01/10 0.77
11/03/10 0.76
11/03/10 0.76
24/03/10 0.77
24/03/10 0.76
24/03/10 0.76
09/08/10 0.76
09/08/10 0.76
09/08/10 0.76
09/08/10 0.76
09/08/10 0.75
15/08/10 0.75
15/08/10 0.75
15/08/10 0.76
15/08/10 0.76
30/08/10 0.76
30/08/10 0.76
30/08/10 0.76
30/08/10 0.76
30/08/10 0.76
30/08/10 0.76
10/10/10 0.76
10/10/10 0.76
10/10/10 0.76
10/10/10 0.76
10/10/10 0.75
18/10/10 0.75
18/10/10 0.75
18/10/10 0.75
18/10/10 0.75
01/11/10 0.76
01/11/10 0.76
01/11/10 0.77
01/11/10 0.77
01/11/10 0.77
07/11/10 0.77
07/11/10 0.77
07/11/10 0.78
07/11/10 0.78
21/11/10 0.77
21/11/10 0.78
21/11/10 0.78
21/11/10 0.78
21/11/10 0.79
03/01/11 0.79
03/01/11 0.79
03/01/11 0.79
03/01/11 0.80
03/01/11 0.80
17/01/11 0.81
17/01/11 0.80
17/01/11 0.80
17/01/11 0.80
17/01/11 0.80
17/01/11 0.80
21/02/11 0.80
21/02/11 0.80
21/02/11 0.79
21/02/11 0.79
21/02/11 0.79
10/03/11 0.79
10/03/11 0.79
10/03/11 0.78
10/03/11 0.79
10/03/11 0.78
23/03/11 0.79
23/03/11 0.79
23/03/11 0.79
23/03/11 0.80
23/03/11 0.79
08/08/11 0.80
08/08/11 0.79
14/08/11 0.80
14/08/11 0.80
14/08/11 0.79
29/08/11 0.79
29/08/11 0.79
29/08/11 0.79
29/08/11 0.80
29/08/11 0.79
29/08/11 0.79
31/10/11 0.79
31/10/11 0.79
31/10/11 0.79
31/10/11 0.79
31/10/11 0.80
07/11/11 0.80
07/11/11 0.81
07/11/11 0.80
07/11/11 0.81
07/11/11 0.81
20/11/11 0.81
20/11/11 0.81
20/11/11 0.81
20/11/11 0.81
20/11/11 0.81
